run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,rcvdPkFromHl:count,title,"packets received from higher layer, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),,,432,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:count,,,4,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:sum(packetBytes),,,432,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:count,title,"packet drop: incorrectly received, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:count,title,"packet drop: interface down, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),title,"packet drop: interface down, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:last,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:last,autoWarmupFilter,false,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:last,interpolationmode,sample-hold,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:last,recordingmode,last,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:last,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:last,title,"queue length, last",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:last,unit,pk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:max,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:max,recordingmode,max,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:max,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:max,title,"queue length, max",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:max,unit,pk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:timeavg,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueLength:timeavg,unit,pk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:last,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:last,autoWarmupFilter,false,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:last,interpolationmode,sample-hold,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:last,recordingmode,last,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:last,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:last,title,"queue bit length, last",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:last,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:max,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:max,autoWarmupFilter,false,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:max,interpolationmode,sample-hold,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:max,recordingmode,max,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:max,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:max,title,"queue bit length, max",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:max,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:timeavg,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:timeavg,title,"queue bit length, timeavg",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,queueBitLength:timeavg,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPackets:count,,,4,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPackets:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPackets:count,source,packetPulled,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPackets:count,title,"outgoing packets, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPackets:count,unit,pk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPacketLengths:sum,,,3456,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPacketLengths:sum,source,packetLength(packetPulled),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPacketLengths:sum,title,"outgoing packet lengths, sum",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,outgoingPacketLengths:sum,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPackets:count,,,4,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPackets:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPackets:count,source,packetPushStarted,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPackets:count,title,"incoming packets, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPackets:count,unit,pk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPacketLengths:sum,,,3456,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPacketLengths:sum,source,packetLength(packetPushStarted),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPacketLengths:sum,title,"incoming packet lengths, sum",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,incomingPacketLengths:sum,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketsQueueOverflow:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketsQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketsQueueOverflow:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketsQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketsQueueOverflow:count,title,"dropped packets: queue overflow, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketsQueueOverflow:count,unit,pk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketLengthsQueueOverflow:sum,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketLengthsQueueOverflow:sum,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketLengthsQueueOverflow:sum,recordingmode,sum,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketLengthsQueueOverflow:sum,source,packetLength(packetDropReasonIsQueueOverflow(packetDropped)),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketLengthsQueueOverflow:sum,title,"dropped packet lengths: queue overflow, sum",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].queue,droppedPacketLengthsQueueOverflow:sum,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].ppp,transmissionState:timeavg,,,1.84e-08,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2ppp[1].ppp,transmissionState:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
